work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022-01-01,Junior,Full time,Data Analyst,50000.0,US Dollar,50000.0,ARG,Fully remote,ARG,Large
2022-01-01,Junior,Full time,Data Scientist,80000.0,Euro,84053.0,BEL,Fully remote,BEL,Large
2022-01-01,Middle,Full time,Lead Data Scientist,50000.0,Pound Sterling,61566.0,GBR,Partially remote,GBR,Small
2022-01-01,Senior,Full time,Data Architect,250000.0,US Dollar,250000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,63000.0,US Dollar,63000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Science Manager,189500.0,US Dollar,189500.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Science Manager,140100.0,US Dollar,140100.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,177600.0,US Dollar,177600.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,131300.0,US Dollar,131300.0,USA,Fully remote,USA,Large
2022-01-01,Middle,Full time,Data Engineer,24000.0,US Dollar,24000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,202900.0,US Dollar,202900.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,115000.0,US Dollar,115000.0,USA,Fully remote,USA,Middle
2022-01-01,Junior,Full time,Machine Learning Engineer,115000.0,US Dollar,115000.0,USA,Partially remote,USA,Large
2022-01-01,Middle,Full time,Machine Learning Engineer,193900.0,US Dollar,193900.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Engineer,129300.0,US Dollar,129300.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,140000.0,US Dollar,140000.0,USA,Fully remote,USA,Large
2022-01-01,Middle,Full time,Data Analyst,216200.0,US Dollar,216200.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,144100.0,US Dollar,144100.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Scientist,216000.0,US Dollar,216000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Scientist,144000.0,US Dollar,144000.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Data Analyst,150000.0,US Dollar,150000.0,USA,Fully remote,USA,Large
2021-01-01,Junior,Full time,Machine Learning Research Engineer,900000.0,Indian Rupee,12171.0,IND,Fully remote,IND,Middle
2022-01-01,Middle,Full time,Data Scientist,4200000.0,Indian Rupee,53416.0,IND,Fully remote,IDN,Large
2022-01-01,Junior,Full time,Applied Data Scientist,50000.0,US Dollar,50000.0,AUT,Partially remote,AUT,Middle
2021-01-01,Senior,Full time,Cloud Data Architect,250000.0,US Dollar,250000.0,USA,Partially remote,USA,Large
2022-01-01,Executive,Full time,Research Scientist,80000.0,Euro,84053.0,NLD,Not remote,NLD,Large
2022-01-01,Middle,Full time,Data Scientist,107000.0,Pound Sterling,131752.0,GBR,Fully remote,GBR,Middle
2022-01-01,Senior,Full time,Analytics Engineer,48000.0,US Dollar,48000.0,ARG,Fully remote,USA,Small
2022-01-01,Executive,Full time,Data Science Manager,260500.0,US Dollar,260500.0,USA,Not remote,USA,Middle
2022-01-01,Executive,Full time,Data Science Manager,175100.0,US Dollar,175100.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Data Analyst,55000.0,US Dollar,55000.0,USA,Fully remote,USA,Small
2022-01-01,Middle,Full time,Data Analyst,130000.0,US Dollar,130000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Applied Machine Learning Scientist,73400.0,Euro,77119.0,FRA,Fully remote,GBR,Large
2022-01-01,Junior,Full time,Data Scientist,49500.0,Euro,52008.0,BEL,Partially remote,BEL,Small
2022-01-01,Middle,Freelance,Applied Machine Learning Scientist,2400000.0,Indian Rupee,30523.0,IND,Fully remote,IND,Small
2022-01-01,Senior,Full time,Data Engineer,206699.0,US Dollar,206699.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,99100.0,US Dollar,99100.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Analytics Engineer,200000.0,US Dollar,200000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Analytics Engineer,54000.0,US Dollar,54000.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Analytics Engineer,130000.0,US Dollar,130000.0,USA,Partially remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,100000.0,US Dollar,100000.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,80000.0,US Dollar,80000.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Scientist,100000.0,US Dollar,100000.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Specialist,221300.0,US Dollar,221300.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Specialist,148700.0,US Dollar,148700.0,USA,Fully remote,USA,Large
2022-01-01,Junior,Full time,Machine Learning Engineer,30000.0,US Dollar,30000.0,GBR,Fully remote,GBR,Large
2022-01-01,Junior,Full time,Data Analyst,27000.0,Euro,28368.0,FRA,Partially remote,FRA,Middle
2022-01-01,Middle,Full time,Data Engineer,74000.0,Pound Sterling,91118.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Engineer,50000.0,Pound Sterling,61566.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Scientist,58000.0,Euro,60938.0,DEU,Fully remote,DEU,Small
2022-01-01,Senior,Full time,Data Science Manager,249260.0,US Dollar,249260.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Science Manager,185400.0,US Dollar,185400.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,65000.0,Pound Sterling,80036.0,GBR,Partially remote,GBR,Middle
2022-01-01,Senior,Full time,Data Analyst,128875.0,US Dollar,128875.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,93700.0,US Dollar,93700.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,100000.0,US Dollar,100000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,136260.0,US Dollar,136260.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,109280.0,US Dollar,109280.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,160000.0,US Dollar,160000.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Scientist,92000.0,US Dollar,92000.0,USA,Fully remote,USA,Large
2022-01-01,Middle,Full time,Data Engineer,110000.0,Pound Sterling,135446.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Engineer,85000.0,Pound Sterling,104663.0,GBR,Not remote,GBR,Middle
2022-01-01,Junior,Full time,Data Engineer,129000.0,US Dollar,129000.0,USA,Fully remote,USA,Large
2022-01-01,Junior,Full time,Data Engineer,86000.0,US Dollar,86000.0,USA,Fully remote,USA,Large
2020-01-01,Junior,Full time,Data Engineer,1000000.0,Indian Rupee,13493.0,IND,Fully remote,IND,Large
2022-01-01,Senior,Full time,Business Data Analyst,100000.0,US Dollar,100000.0,USA,Fully remote,USA,Large
2022-01-01,Middle,Full time,Data Scientist,25000.0,US Dollar,25000.0,TUR,Partially remote,TUR,Middle
2022-01-01,Middle,Full time,Data Analyst,90000.0,Singapore Dollar,65257.0,SGP,Partially remote,SGP,Middle
2022-01-01,Middle,Full time,AI Scientist,200000.0,US Dollar,200000.0,USA,Fully remote,USA,Middle
2022-01-01,Junior,Full time,Machine Learning Developer,180000.0,US Dollar,180000.0,USA,Fully remote,USA,Large
2022-01-01,Middle,Full time,Data Scientist,153000.0,US Dollar,153000.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Analyst,150075.0,US Dollar,150075.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,110925.0,US Dollar,110925.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Scientist,22800.0,US Dollar,22800.0,EGY,Fully remote,EGY,Middle
2020-01-01,Junior,Full time,Data Analyst,20000.0,Euro,22809.0,PRT,Fully remote,PRT,Middle
2022-01-01,Junior,Full time,Data Analyst,15000.0,US Dollar,15000.0,IDN,Not remote,IDN,Large
2022-01-01,Senior,Full time,Data Science Manager,193000.0,Australian Dollar,133766.0,AUS,Fully remote,AUS,Large
2022-01-01,Junior,Full time,Machine Learning Engineer,83000.0,US Dollar,83000.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Scientist,186000.0,US Dollar,186000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,148800.0,US Dollar,148800.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,112900.0,US Dollar,112900.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,90320.0,US Dollar,90320.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,ML Engineer,240000.0,US Dollar,240000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,ML Engineer,160000.0,US Dollar,160000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Science Manager,300000.0,US Dollar,300000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Science Manager,200000.0,US Dollar,200000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,62500.0,Euro,65666.0,DEU,Partially remote,DEU,Small
2022-01-01,Middle,Full time,AI Scientist,200000.0,US Dollar,200000.0,IND,Fully remote,USA,Large
2022-01-01,Middle,Full time,Machine Learning Engineer,95000.0,Pound Sterling,116976.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Machine Learning Engineer,75000.0,Pound Sterling,92350.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,AI Scientist,120000.0,US Dollar,120000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,112900.0,US Dollar,112900.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,90320.0,US Dollar,90320.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analytics Manager,145000.0,US Dollar,145000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analytics Manager,105400.0,US Dollar,105400.0,USA,Fully remote,USA,Middle
2020-01-01,Junior,Full time,Data Scientist,43200.0,Euro,49268.0,DEU,Not remote,DEU,Small
2022-01-01,Senior,Full time,Data Scientist,215300.0,US Dollar,215300.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Scientist,158200.0,US Dollar,158200.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,209100.0,US Dollar,209100.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,154600.0,US Dollar,154600.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Analyst,115934.0,US Dollar,115934.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,81666.0,US Dollar,81666.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,155000.0,US Dollar,155000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Engineer,80000.0,Euro,84053.0,FRA,Fully remote,DEU,Middle
2022-01-01,Senior,Full time,Data Analyst,164000.0,US Dollar,164000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,132000.0,US Dollar,132000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,123000.0,US Dollar,123000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,ETL Developer,50000.0,Euro,52533.0,GRC,Not remote,GRC,Middle
2022-01-01,Executive,Full time,Lead Data Engineer,150000.0,Canadian Dollar,115222.0,CAN,Fully remote,CAN,Small
2022-01-01,Senior,Full time,Data Engineer,165400.0,US Dollar,165400.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,132320.0,US Dollar,132320.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,208775.0,US Dollar,208775.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,147800.0,US Dollar,147800.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,136994.0,US Dollar,136994.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,101570.0,US Dollar,101570.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Head of Machine Learning,6000000.0,Indian Rupee,76309.0,IND,Partially remote,IND,Large
2022-01-01,Junior,Full time,Machine Learning Engineer,28500.0,Pound Sterling,35093.0,GBR,Fully remote,GBR,Large
2022-01-01,Senior,Full time,Data Engineer,183600.0,US Dollar,183600.0,USA,Fully remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,100800.0,US Dollar,100800.0,USA,Fully remote,USA,Large
2022-01-01,Middle,Full time,Data Analyst,40000.0,Pound Sterling,49253.0,GBR,Fully remote,GBR,Middle
2022-01-01,Middle,Full time,Data Analyst,30000.0,Pound Sterling,36940.0,GBR,Fully remote,GBR,Middle
2022-01-01,Middle,Full time,Data Analyst,40000.0,Euro,42026.0,ESP,Fully remote,ESP,Middle
2022-01-01,Middle,Full time,Data Analyst,30000.0,Euro,31520.0,ESP,Fully remote,ESP,Middle
2022-01-01,Middle,Full time,Data Analyst,40000.0,Euro,42026.0,GRC,Fully remote,GRC,Middle
2022-01-01,Middle,Full time,Data Analyst,30000.0,Euro,31520.0,GRC,Fully remote,GRC,Middle
2022-01-01,Senior,Full time,Data Scientist,215300.0,US Dollar,215300.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Scientist,140400.0,US Dollar,140400.0,USA,Not remote,USA,Large
2022-01-01,Middle,Full time,Data Engineer,60000.0,Euro,63040.0,ESP,Fully remote,ESP,Middle
2022-01-01,Middle,Full time,Data Engineer,45000.0,Euro,47280.0,ESP,Fully remote,ESP,Middle
2022-01-01,Senior,Full time,Data Scientist,260000.0,US Dollar,260000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,35000.0,Pound Sterling,43096.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Engineer,60000.0,Euro,63040.0,GRC,Fully remote,GRC,Middle
2022-01-01,Middle,Full time,Data Engineer,45000.0,Euro,47280.0,GRC,Fully remote,GRC,Middle
2022-01-01,Middle,Full time,Data Engineer,45000.0,Pound Sterling,55410.0,GBR,Fully remote,GBR,Middle
2021-01-01,Middle,Full time,Machine Learning Engineer,43200.0,Euro,51064.0,ITA,Partially remote,ITA,Large
2022-01-01,Senior,Full time,Data Science Engineer,60000.0,US Dollar,60000.0,ARG,Fully remote,MEX,Large
2022-01-01,Middle,Full time,Data Engineer,82900.0,US Dollar,82900.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,63900.0,US Dollar,63900.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Machine Learning Scientist,160000.0,US Dollar,160000.0,USA,Fully remote,USA,Large
2022-01-01,Middle,Full time,Machine Learning Scientist,112300.0,US Dollar,112300.0,USA,Fully remote,USA,Large
2022-01-01,Middle,Full time,Data Science Manager,241000.0,US Dollar,241000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Science Manager,159000.0,US Dollar,159000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,80000.0,US Dollar,80000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,58000.0,US Dollar,58000.0,USA,Not remote,USA,Small
2022-01-01,Senior,Full time,Data Engineer,136000.0,US Dollar,136000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,108800.0,US Dollar,108800.0,USA,Not remote,USA,Middle
2022-01-01,Executive,Full time,Data Engineer,242000.0,US Dollar,242000.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Data Engineer,200000.0,US Dollar,200000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,50000.0,Pound Sterling,61566.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Scientist,30000.0,Pound Sterling,36940.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Engineer,40000.0,Pound Sterling,49253.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Scientist,165220.0,US Dollar,165220.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,120160.0,US Dollar,120160.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,124190.0,US Dollar,124190.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,181940.0,US Dollar,181940.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,132320.0,US Dollar,132320.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,220110.0,US Dollar,220110.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,160080.0,US Dollar,160080.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,180000.0,US Dollar,180000.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Scientist,120000.0,US Dollar,120000.0,USA,Not remote,USA,Large
2022-01-01,Middle,Full time,Data Analyst,126500.0,US Dollar,126500.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,106260.0,US Dollar,106260.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,116000.0,US Dollar,116000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,155000.0,US Dollar,155000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,120600.0,US Dollar,120600.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,130000.0,US Dollar,130000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,90000.0,US Dollar,90000.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,170000.0,US Dollar,170000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,102100.0,US Dollar,102100.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,84900.0,US Dollar,84900.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,136620.0,US Dollar,136620.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,99360.0,US Dollar,99360.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,90000.0,Pound Sterling,110820.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Scientist,80000.0,Pound Sterling,98506.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Scientist,146000.0,US Dollar,146000.0,USA,Fully remote,USA,Middle
2022-01-01,Junior,Full time,Data Engineer,35000.0,Pound Sterling,43096.0,GBR,Fully remote,GBR,Middle
2022-01-01,Executive,Full time,Data Analyst,130000.0,US Dollar,130000.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Data Analyst,110000.0,US Dollar,110000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,170000.0,US Dollar,170000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Science Manager,161342.0,US Dollar,161342.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Science Manager,137141.0,US Dollar,137141.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,167000.0,US Dollar,167000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,60000.0,Pound Sterling,73880.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Engineer,50000.0,Pound Sterling,61566.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Scientist,211500.0,US Dollar,211500.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,138600.0,US Dollar,138600.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,192400.0,US Dollar,192400.0,CAN,Fully remote,CAN,Middle
2022-01-01,Senior,Full time,Data Architect,90700.0,US Dollar,90700.0,CAN,Fully remote,CAN,Middle
2022-01-01,Senior,Full time,Data Analyst,130000.0,US Dollar,130000.0,CAN,Fully remote,CAN,Middle
2022-01-01,Senior,Full time,Data Analyst,61300.0,US Dollar,61300.0,CAN,Fully remote,CAN,Middle
2022-01-01,Senior,Full time,Data Engineer,160000.0,US Dollar,160000.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Engineer,113000.0,US Dollar,113000.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Scientist,95550.0,US Dollar,95550.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,167000.0,US Dollar,167000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,115500.0,US Dollar,115500.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,243900.0,US Dollar,243900.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,156600.0,US Dollar,156600.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,136600.0,US Dollar,136600.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,128875.0,US Dollar,128875.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,93700.0,US Dollar,93700.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Head of Data Science,224000.0,US Dollar,224000.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Head of Data Science,167875.0,US Dollar,167875.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Analytics Engineer,175000.0,US Dollar,175000.0,USA,Fully remote,USA,Middle
2022-01-01,Executive,Full time,Analytics Engineer,135000.0,US Dollar,135000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,205300.0,US Dollar,205300.0,USA,Not remote,USA,Large
2022-01-01,Senior,Full time,Data Scientist,176000.0,US Dollar,176000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,200100.0,US Dollar,200100.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,70500.0,US Dollar,70500.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,54000.0,US Dollar,54000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,205300.0,US Dollar,205300.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,140400.0,US Dollar,140400.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Analytics Engineer,205300.0,US Dollar,205300.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Analytics Engineer,184700.0,US Dollar,184700.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,175100.0,US Dollar,175100.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,140250.0,US Dollar,140250.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,116150.0,US Dollar,116150.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,99050.0,US Dollar,99050.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,85000.0,US Dollar,85000.0,CAN,Not remote,CAN,Middle
2022-01-01,Middle,Full time,Data Analyst,75000.0,US Dollar,75000.0,CAN,Not remote,CAN,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,214000.0,US Dollar,214000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,192600.0,US Dollar,192600.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,266400.0,US Dollar,266400.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Architect,213120.0,US Dollar,213120.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,141300.0,US Dollar,141300.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,102100.0,US Dollar,102100.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,206699.0,US Dollar,206699.0,USA,Not remote,USA,Middle
2022-01-01,Middle,Full time,Data Engineer,99100.0,US Dollar,99100.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,110500.0,US Dollar,110500.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,50000.0,Pound Sterling,61566.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Analyst,35000.0,Pound Sterling,43096.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Data Analyst,80000.0,US Dollar,80000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,60000.0,US Dollar,60000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,230000.0,US Dollar,230000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analytics Manager,150260.0,US Dollar,150260.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analytics Manager,109280.0,US Dollar,109280.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,160000.0,US Dollar,160000.0,USA,Fully remote,USA,Middle
2022-01-01,Junior,Full time,Data Analyst,67000.0,US Dollar,67000.0,CAN,Not remote,CAN,Middle
2022-01-01,Junior,Full time,Data Analyst,52000.0,US Dollar,52000.0,CAN,Not remote,CAN,Middle
2022-01-01,Senior,Full time,Data Analyst,129000.0,US Dollar,129000.0,USA,Not remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,69000.0,US Dollar,69000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,25000.0,US Dollar,25000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,126500.0,US Dollar,126500.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,106260.0,US Dollar,106260.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,220110.0,US Dollar,220110.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Engineer,160080.0,US Dollar,160080.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Analyst,105000.0,US Dollar,105000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,135000.0,US Dollar,135000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Analyst,50000.0,US Dollar,50000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Data Scientist,220000.0,US Dollar,220000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,140000.0,Pound Sterling,172386.0,GBR,Not remote,GBR,Middle
2022-01-01,Middle,Full time,Data Scientist,70000.0,Pound Sterling,86193.0,GBR,Not remote,GBR,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,220000.0,US Dollar,220000.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Machine Learning Engineer,120000.0,US Dollar,120000.0,USA,Fully remote,USA,Middle
2022-01-01,Middle,Full time,Data Scientist,200000.0,US Dollar,200000.0,USA,Fully remote,USA,Middle
